epoch,accuracy,loss,sparse_top_k_categorical_accuracy,val_accuracy,val_loss,val_sparse_top_k_categorical_accuracy
45,0.1189517006278038,3.1886842250823975,0.2545592486858368,0.10448343306779861,3.2235913276672363,0.23957115411758423
46,0.12077106535434723,3.1849498748779297,0.2573099434375763,0.12105263024568558,3.1858999729156494,0.25906431674957275
47,0.11841022223234177,3.18424129486084,0.2565951943397522,0.09434697777032852,3.2582647800445557,0.23274853825569153
48,0.12029456347227097,3.1855111122131348,0.25871777534484863,0.11754386126995087,3.1961090564727783,0.24191033840179443
49,0.11960147321224213,3.1837804317474365,0.2574182450771332,0.10935672372579575,3.4011178016662598,0.21520467102527618
50,0.11819363385438919,3.184861660003662,0.25566384196281433,0.1191033124923706,3.1885175704956055,0.24775828421115875
51,0.12079272419214249,3.1768956184387207,0.26105695962905884,0.12202729284763336,3.2158138751983643,0.24463938176631927
52,0.12252544611692429,3.17441463470459,0.26170673966407776,0.12904483079910278,3.1754205226898193,0.26705652475357056
53,0.12005631625652313,3.180351734161377,0.25967079401016235,0.12222222238779068,3.191411256790161,0.2518518567085266
53,0.12157244980335236,3.180408239364624,0.2594975233078003,0.12456140667200089,3.21690034866333,0.24444444477558136
54,0.12181069701910019,3.170959234237671,0.2630496025085449,0.10526315867900848,3.2206921577453613,0.244834303855896
55,0.12345679104328156,3.174320697784424,0.26333117485046387,0.12144249677658081,3.198152780532837,0.25321638584136963
56,0.12014295160770416,3.176609516143799,0.26064544916152954,0.11423002183437347,3.254894733428955,0.23957115411758423
57,0.12168074399232864,3.1720387935638428,0.26162010431289673,0.10818713158369064,3.2276036739349365,0.24346978962421417
58,0.12360840290784836,3.1701292991638184,0.26450076699256897,0.10740740597248077,3.2296957969665527,0.22982455790042877
59,0.12129088491201401,3.1664469242095947,0.2659085988998413,0.11325535923242569,3.1903738975524902,0.2504873275756836
60,0.12395495176315308,3.1676583290100098,0.2668399512767792,0.13060428202152252,3.164285659790039,0.26705652475357056
61,0.12235217541456223,3.1697797775268555,0.2641758620738983,0.11656919866800308,3.1984965801239014,0.25555557012557983
62,0.12427983433008194,3.1644113063812256,0.26517218351364136,0.11481481790542603,3.206008195877075,0.2506822645664215
63,0.12443144619464874,3.16646146774292,0.2645440697669983,0.12397661060094833,3.182520627975464,0.2621832489967346
64,0.12473467737436295,3.1662731170654297,0.2655620574951172,0.11384015530347824,3.198887586593628,0.24736842513084412
65,0.12360840290784836,3.1645588874816895,0.2633744776248932,0.11637426912784576,3.224187135696411,0.23898635804653168
66,0.1238899752497673,3.165311574935913,0.2669915556907654,0.11169590801000595,3.2106971740722656,0.24912281334400177
67,0.12523283064365387,3.160478353500366,0.27158328890800476,0.11656919866800308,3.226809501647949,0.23742690682411194
68,0.12425817549228668,3.1620421409606934,0.2671431601047516,0.11812865734100342,3.2058117389678955,0.2526315748691559
69,0.1227203831076622,3.16727614402771,0.2649339437484741,0.10506822913885117,3.2191717624664307,0.24736842513084412
70,0.12560103833675385,3.1651813983917236,0.26625514030456543,0.12105263024568558,3.1900508403778076,0.264132559299469
71,0.12551440298557281,3.159114122390747,0.26686158776283264,0.11423002183437347,3.2575809955596924,0.23742690682411194
72,0.12538444995880127,3.1629984378814697,0.2673814296722412,0.12982456386089325,3.1702983379364014,0.2643274962902069
73,0.128221794962883,3.1538407802581787,0.27067360281944275,0.11325535923242569,3.1909661293029785,0.256530225276947
74,0.12590426206588745,3.1607778072357178,0.2708035409450531,0.12144249677658081,3.2023820877075195,0.2539961040019989
75,0.1263374537229538,3.1563146114349365,0.26950401067733765,0.12339181452989578,3.19036865234375,0.25789472460746765
76,0.12724712491035461,3.153327703475952,0.2683127522468567,0.11072124540805817,3.2045843601226807,0.23859648406505585
77,0.1283733993768692,3.1545917987823486,0.2720164656639099,0.0998050719499588,3.226639747619629,0.2471734881401062
78,0.12726879119873047,3.149440288543701,0.2723846733570099,0.1191033124923706,3.209815502166748,0.2520467936992645
79,0.1282651126384735,3.1508378982543945,0.2742256820201874,0.13099415600299835,3.190086841583252,0.2615984380245209
80,0.12596924602985382,3.1521317958831787,0.2685510218143463,0.1270955204963684,3.1714868545532227,0.2664717435836792
81,0.12869828939437866,3.1535043716430664,0.2727961838245392,0.11812865734100342,3.201469659805298,0.2549707591533661
82,0.12653237581253052,3.151310682296753,0.2733593285083771,0.11345028877258301,3.243379831314087,0.24892787635326385
83,0.12921810150146484,3.1471660137176514,0.27225470542907715,0.13430799543857574,3.1645638942718506,0.2709551751613617
84,0.12579597532749176,3.1519699096679688,0.27251461148262024,0.12417154014110565,3.2105350494384766,0.25906431674957275
85,0.1292830854654312,3.147296667098999,0.27179986238479614,0.12378167361021042,3.209069013595581,0.26237815618515015
86,0.12932640314102173,3.1514365673065186,0.2729477882385254,0.12007797509431839,3.193812131881714,0.255165696144104
87,0.1281134933233261,3.149317502975464,0.27413904666900635,0.12397661060094833,3.188096284866333,0.2573099434375763
88,0.12850335240364075,3.145298957824707,0.2729477882385254,0.12339181452989578,3.1792261600494385,0.2553606331348419
89,0.13017110526561737,3.1448848247528076,0.27327269315719604,0.12144249677658081,3.1771743297576904,0.26725146174430847
90,0.1299545168876648,3.146575450897217,0.2718648612499237,0.11461988091468811,3.2273969650268555,0.2539961040019989
91,0.12958630919456482,3.143756151199341,0.2752869725227356,0.1280701756477356,3.2153258323669434,0.2586744725704193
92,0.127766951918602,3.1439716815948486,0.2734026312828064,0.12397661060094833,3.1775522232055664,0.2563352882862091
93,0.1295429915189743,3.1420555114746094,0.27632662653923035,0.11890838295221329,3.184959888458252,0.2541910409927368
94,0.13030105829238892,3.1424720287323,0.2790123522281647,0.13118907809257507,3.144979476928711,0.27465885877609253
95,0.12988953292369843,3.1372451782226562,0.2777777910232544,0.11423002183437347,3.2654190063476562,0.23762182891368866
96,0.1287849247455597,3.1405727863311768,0.2761100232601166,0.1212475597858429,3.227949857711792,0.25360623002052307
97,0.1294347047805786,3.13915753364563,0.27621832489967346,0.12319687753915787,3.1677086353302,0.2633528411388397
98,0.13149231672286987,3.1355957984924316,0.27784276008605957,0.1315789520740509,3.1610310077667236,0.2617933750152588
99,0.13075590133666992,3.139106273651123,0.2792072892189026,0.1280701756477356,3.18271541595459,0.2547758221626282
100,0.12941303849220276,3.139430284500122,0.2738141715526581,0.12748537957668304,3.171257972717285,0.27290448546409607
101,0.13257525861263275,3.137598752975464,0.2780809998512268,0.11637426912784576,3.1859893798828125,0.2516569197177887
102,0.13225038349628448,3.132823944091797,0.2795538306236267,0.11656919866800308,3.1890950202941895,0.2506822645664215
